"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000049249.8"	-7.0737582513789	2.00307584630735	8.61985915520859e-05	0.00512936291146044
"ENSG00000165795.23"	5.19220054002025	2.85646838708015	8.74717412667311e-05	0.00519962696000854
"ENSG00000110315.6"	-2.35045867496318	5.7472008500671	8.8409054910243e-05	0.00524980055702775
"ENSG00000183049.12"	7.32080589998202	2.06778014191826	8.93202415605757e-05	0.00529831860713329
"ENSG00000165105.9"	-4.09139708751563	3.02106272927847	9.0145857737836e-05	0.0053416639680379
"ENSG00000226733.2"	7.19586445383819	1.96317994675126	9.08161652685558e-05	0.00537572491215858
"ENSG00000001460.17"	-7.06416045431042	1.99281130002464	9.16019288665984e-05	0.00541654136731872
"ENSG00000103544.14"	-2.80333681627073	4.77012185837182	9.21658425105688e-05	0.00544416765209596
"ENSG00000145088.8"	-3.64879780520108	4.02538034523936	9.22994368130063e-05	0.00544634402150374
"ENSG00000112305.14"	-2.81870565816357	4.40168003217409	9.26040396407624e-05	0.00545859602460465
"ENSG00000144642.21"	-3.66057826756575	3.53416339280007	9.35855398212396e-05	0.00551068074598017
"ENSG00000140575.12"	-3.219829318223	4.95473238635443	9.41889704819811e-05	0.00554041767538366
"ENSG00000133488.14"	7.15779827812215	1.92931185972862	9.5361008152764e-05	0.0056035044174776
"ENSG00000138823.13"	3.41157766596143	7.50731416843715	9.57912735770198e-05	0.00561774006982957
"ENSG00000179933.5"	-2.64384746199797	7.15986297409117	9.58028612267313e-05	0.00561774006982957
"ENSG00000122644.12"	-2.91854412383535	3.91254198765484	9.59836887405002e-05	0.00562248677447344
"ENSG00000136514.2"	7.55524520393119	2.27666662440192	9.63966454193549e-05	0.00564080702764215
"ENSG00000166123.13"	3.41702973896015	3.15162088903866	9.66751987848414e-05	0.00565123257029603
"ENSG00000164924.17"	-2.35332845297148	6.76556180345108	9.74156640143587e-05	0.00568860993190902
"ENSG00000141098.12"	4.62045335956046	2.22221533425492	9.77002792851439e-05	0.00569931795005037
"ENSG00000172497.8"	9.46448812615964	4.06815654687669	9.84409630932417e-05	0.00573658088551538
"ENSG00000148143.12"	-4.40933046670461	2.80678540779058	9.87444030569577e-05	0.00574831301063632
"ENSG00000169891.17"	4.48662704982737	2.55403687250599	9.94344921479687e-05	0.00578250606041901
"ENSG00000093217.9"	3.60278812152759	3.61417640692677	9.99861798195904e-05	0.0058070657481651
"ENSG00000090530.9"	-7.00931902027183	1.9503802732946	0.00010009684321276	0.0058070657481651
"ENSG00000121039.9"	3.15258535657397	3.79563904111443	0.00010016628784162	0.0058070657481651
"ENSG00000005194.14"	-2.37728356868759	5.72172346813513	0.000100954320704059	0.00584673001583701
"ENSG00000147883.10"	-5.20832476036067	2.71785089040284	0.000103938306403625	0.00600963568276456
"ENSG00000139269.2"	4.3002208120165	3.7121341438163	0.000103980693070412	0.00600963568276456
"ENSG00000182809.10"	7.4212456795577	2.15420648790307	0.000105753054198154	0.006105801723053
"ENSG00000198886.2"	2.59653685483402	13.1085574445221	0.000107575801285145	0.00620467682555807
"ENSG00000148702.14"	2.61017350055006	5.15392944137713	0.000109813088036138	0.00632223395290976
"ENSG00000154553.13"	-4.34231536649434	2.73916663385618	0.000109838608813631	0.00632223395290976
"ENSG00000254560.5"	-4.45775508939914	3.31453127537601	0.000110614001018916	0.00636036155194879
"ENSG00000259153.1"	-3.98812943115732	2.93534174800544	0.000111755339677291	0.00641943197597318
"ENSG00000163466.15"	-2.64133890493561	7.04691624107953	0.000112451149355675	0.00645281605573802
"ENSG00000198336.9"	-7.04729959287478	1.97835748637408	0.000115161211700705	0.00660159886992649
"ENSG00000091483.6"	2.7435014277297	4.82200507328541	0.000116097577083881	0.00664850550028779
"ENSG00000232524.1"	-4.16182013427085	3.74486920138395	0.000116269435235008	0.00665158060740276
"ENSG00000166183.15"	7.24387552766138	2.00465033889311	0.000116873356124403	0.0066725677853053
"ENSG00000099834.18"	7.24387552766138	2.00465033889311	0.000116873356124403	0.0066725677853053
"ENSG00000130005.12"	3.39346554031904	3.91307779077053	0.000117758023777395	0.00671626386271619
"ENSG00000137501.17"	-7.04890173227663	1.9848714787678	0.000118029382793827	0.00671837397947584
"ENSG00000001084.10"	2.61262321512566	4.28396320750067	0.000118033714062168	0.00671837397947584
"ENSG00000161533.11"	2.80001575106554	5.69159637389751	0.000118520022343539	0.0067392400179645
"ENSG00000081721.11"	-3.06711334420424	3.54453690189425	0.00011886698006054	0.00675214824273258
"ENSG00000147853.16"	2.81189431783759	5.27387991638063	0.000119974891719272	0.00680821227777516
"ENSG00000107984.9"	-4.95148541280738	2.496896757129	0.000121208220791617	0.00687127328602464
"ENSG00000152137.6"	-7.07794044667396	2.00813611059812	0.000121464815561375	0.0068719787561774
"ENSG00000175164.13"	-7.07794044667396	2.00813611059812	0.000121464815561375	0.0068719787561774
"ENSG00000135541.20"	2.53681645142787	5.52723078457011	0.000121893754454923	0.00688664923509524
"ENSG00000113580.14"	3.21439591878421	5.63315515307861	0.000121968793409304	0.00688664923509524
"ENSG00000006125.17"	-2.57498777915705	4.80385590322635	0.000122380860300448	0.00690299175239793
"ENSG00000261701.6"	5.91861221660419	7.98974349659265	0.000123673120398565	0.00696889986646286
"ENSG00000170345.9"	4.07984127228488	4.71536542396343	0.000123864353086038	0.00697269602827236
"ENSG00000224046.1"	7.19281689919423	1.96101215461448	0.000125717419823667	0.00706239662212703
"ENSG00000099977.13"	2.83303874167229	4.15586588982708	0.000125764270768963	0.00706239662212703
"ENSG00000137875.4"	7.16086573366418	1.93151836298681	0.000125959643447952	0.00706239662212703
"ENSG00000165841.9"	7.16086573366418	1.93151836298681	0.000125959643447952	0.00706239662212703
"ENSG00000166147.13"	-7.14939560961253	2.06691557391926	0.000127149270384118	0.00712200385844093
"ENSG00000155849.15"	3.2730833244705	3.06282600539162	0.000131285387479775	0.00734637009681809
"ENSG00000138792.9"	4.70511458065059	3.06774772489729	0.000131536913247927	0.00734672568656572
"ENSG00000035862.12"	-6.98890509536913	1.93708286911908	0.000131552759527086	0.00734672568656572
"ENSG00000189159.15"	-2.62050108764963	4.60839273036582	0.000132878362221064	0.00740666052499014
"ENSG00000140105.17"	-3.80550522448531	5.78021717939269	0.000132889118189474	0.00740666052499014
"ENSG00000154265.15"	2.40812449217697	5.77439884407493	0.000133552139324314	0.00743625180908368
"ENSG00000070831.15"	-2.31873651647149	7.09077014220044	0.000133969031169573	0.00744706695713814
"ENSG00000120963.11"	-2.6651328257657	4.28572481554984	0.000134010957447301	0.00744706695713814
"ENSG00000168461.12"	-3.097000717952	3.4180840510693	0.000136111608486303	0.00755634198867794
"ENSG00000169439.11"	2.31767332809271	5.46286575667708	0.00013715032182002	0.00760650548395504
"ENSG00000163156.11"	-2.3484645895272	5.79296757195295	0.000137923622869127	0.0076418646674919
"ENSG00000153721.18"	2.71658078598605	4.25708260172578	0.000138730928490486	0.00767903653639622
"ENSG00000233912.1"	5.014630647072	1.86154232711198	0.000139794198640349	0.00773028961106206
"ENSG00000119698.11"	7.76126032001294	2.45424273866767	0.000140148159132831	0.0077422574308778
"ENSG00000183742.12"	-3.98934125504481	2.93684790609207	0.000142220247955201	0.00784902393935505
"ENSG00000186910.3"	4.7891015921949	6.99154114408979	0.000143085083157169	0.00788901918331684
"ENSG00000241399.6"	3.26278452638483	5.84245220133616	0.000143890767375513	0.00792567805075321
"ENSG00000232721.2"	3.38727392426261	2.85726426381841	0.000144587384861297	0.00795626359334995
"ENSG00000188153.12"	-4.36550923718183	3.59981472594214	0.000144825955640245	0.00796160890708626
"ENSG00000260762.1"	8.31435139939403	2.96995270370016	0.000145779334740434	0.00800620106394463
"ENSG00000169174.10"	5.02598363157772	2.70463964481054	0.000147161280124445	0.0080742202164185
"ENSG00000100714.15"	3.3998268462488	8.07720801352289	0.000147433656765637	0.00808128806261732
"ENSG00000055957.10"	4.53044608086681	6.54046461838101	0.000147900467521323	0.0080989893172936
"ENSG00000125787.11"	-8.31498845602425	6.4866762684915	0.000149230438158352	0.00815601211913179
"ENSG00000122729.18"	2.75582298364637	5.57936332293397	0.00014923156489627	0.00815601211913179
"ENSG00000074416.13"	2.61808244129827	4.37368142046982	0.000149967487046167	0.00818171916319517
"ENSG00000167306.19"	-2.33098603684927	5.09775321871132	0.000149992613227531	0.00818171916319517
"ENSG00000173077.14"	-7.24324194627655	2.13080645099567	0.000151390601925281	0.00824614485266187
"ENSG00000165424.6"	6.89968835455583	3.66043452225627	0.000151466679296758	0.00824614485266187
"ENSG00000122863.5"	-6.95788794292763	1.91252635907368	0.000151855439463932	0.00825932198429288
"ENSG00000146085.7"	2.83945961814056	5.66966244469146	0.000152391717423485	0.00828048933293461
"ENSG00000178445.9"	2.34229272342484	4.90788113956055	0.000152865502857424	0.0082982234834648
"ENSG00000184860.9"	7.03092410039941	1.82410586598577	0.000153044738413664	0.00829994938296761
"ENSG00000178401.14"	2.52235314822532	4.4008272246144	0.000153314874662948	0.00830659695803785
"ENSG00000131724.10"	2.4003620364447	5.29735022961432	0.00015347312558124	0.0083071756330238
"ENSG00000156171.14"	-2.55538978223197	6.63902773842046	0.000156231666206493	0.00844721707832839
"ENSG00000145692.14"	8.33362240312895	8.55208542635946	0.000156360474581532	0.00844721707832839
"ENSG00000185305.10"	-3.39809431972731	4.30095499169244	0.000156996052270381	0.00847342163993919
"ENSG00000188001.9"	5.05671815197437	1.89704205901596	0.00015866224087713	0.0085538932851366
"ENSG00000111057.10"	-2.87988437341462	7.75175728429121	0.000158845198021148	0.0085538932851366
"ENSG00000171747.8"	9.5771241228935	4.17773963953618	0.000158942894787147	0.0085538932851366
"ENSG00000118515.11"	-2.29638889620271	6.61737209983304	0.000159238672095617	0.00856162613971212
"ENSG00000102898.11"	-2.2310228969449	6.54167256223991	0.000159588464356371	0.00857224563360038
"ENSG00000135678.11"	2.22839190941322	5.64827622438941	0.000162206416913129	0.00870456227577767
"ENSG00000154277.12"	-3.23414625263188	4.46256901403108	0.000162372160547948	0.00870515812735776
"ENSG00000053747.15"	-4.20511390435683	2.63593140095943	0.000163551395018826	0.00876003680284945
"ENSG00000166391.14"	4.89800295412693	2.44973609917857	0.00016384240259586	0.00876728171989422
"ENSG00000181264.8"	-7.0062066586249	1.95190389690685	0.000165347990039222	0.00883944387775682
"ENSG00000113068.9"	-2.34716803149902	6.75287213401279	0.000167353284917708	0.00893815793915799
"ENSG00000267383.6"	-4.13928681727947	3.07262927346991	0.000170104313966779	0.00907384179245816
"ENSG00000173432.10"	7.30939322745119	13.2634791290684	0.000170266972820264	0.00907384179245816
"ENSG00000153086.13"	3.58944188345847	5.79694330985568	0.000170377325326919	0.00907384179245816
"ENSG00000204789.4"	-3.28936502192673	3.20792160757731	0.000170749122900911	0.00908504761385729
"ENSG00000213949.8"	3.36725658404702	6.1984866076577	0.000171299144923936	0.0091018533912887
"ENSG00000054148.17"	-2.50530451337667	8.18536786441179	0.00017147622612473	0.0091018533912887
"ENSG00000073756.11"	-3.87141748478334	3.16911352147798	0.000171550040824922	0.0091018533912887
"ENSG00000163814.7"	-6.91492606453403	1.8756000211089	0.000172038798941215	0.00911061157930182
"ENSG00000149201.9"	-6.91492606453403	1.8756000211089	0.000172038798941215	0.00911061157930182
"ENSG00000108651.9"	-2.29105587160425	5.21390113301742	0.00017305022389259	0.00915556038870826
"ENSG00000147408.14"	-7.16408498321724	2.0801831176078	0.000173412662259638	0.00916012124135026
"ENSG00000152229.18"	-2.92471369520972	5.02450499087756	0.00017346187347058	0.00916012124135026
"ENSG00000114698.14"	4.00321638366998	2.61951658802433	0.00017643839580726	0.00930345402845605
"ENSG00000154124.4"	4.14733599283626	2.32064702715776	0.00017650665095822	0.00930345402845605
"ENSG00000123080.10"	6.97140939473825	1.77468489953742	0.000180590967836524	0.00950094145086116
"ENSG00000248884.1"	6.97140939473825	1.77468489953742	0.000180590967836524	0.00950094145086116
"ENSG00000176422.13"	3.42552511081042	5.92775663119961	0.000182163431245373	0.00957472085443115
"ENSG00000005448.16"	-6.94446930038345	1.90296391831656	0.000182455961625622	0.00958115060428279
"ENSG00000103479.15"	3.94651676211658	3.12415197453418	0.000183921373431025	0.00964910146743026
"ENSG00000149925.17"	-2.57984242624413	5.7262273876665	0.000187686746520659	0.00983747674291198
"ENSG00000211677.2"	7.70321447164447	2.40957743554369	0.000190666711605682	0.00997582521446573
"ENSG00000138686.9"	-4.25508405049576	2.66490649615482	0.000190680687310414	0.00997582521446573
"ENSG00000168002.11"	-2.5626381846649	7.3544884914743	0.000191063483805765	0.00998657074640478
"ENSG00000119938.8"	3.40552855157824	5.04891425780092	0.000191686791790992	0.0100098558165958
"ENSG00000154099.17"	-6.94219694541973	1.89515046350268	0.000191894286837678	0.0100114041602905
"ENSG00000165588.16"	-4.37208153560661	2.77685978692457	0.000192320979975036	0.0100190803757223
"ENSG00000203721.6"	-3.92370031269217	3.7273356467063	0.000192397383087699	0.0100190803757223
"ENSG00000235884.3"	-6.92852066750257	1.88539633243255	0.000193448608608786	0.0100645124994588
"ENSG00000167552.13"	-2.77287187903404	5.68146135108055	0.000195197581108533	0.0101461287473155
"ENSG00000198804.2"	2.56631655805584	13.2077491854984	0.000195535666378103	0.0101543258924562
"ENSG00000111647.12"	3.71101063087935	3.62700821177092	0.000195967326325114	0.0101673628578983
"ENSG00000142556.18"	-3.97424890987369	3.29088389133924	0.000197349727143464	0.0102296576335976
"ENSG00000160216.18"	3.57778023521255	2.81654510221867	0.000199994738611292	0.0103572252259848
"ENSG00000249948.6"	5.09775290076432	5.15965751626165	0.000200354337280952	0.0103663113130116
"ENSG00000245750.7"	9.18009806281233	3.79310931690657	0.000201124197729151	0.01039658812008
"ENSG00000237973.1"	2.6382856694157	4.58239150429155	0.000202077525475006	0.0104362845335454
"ENSG00000119403.13"	-6.86814256890289	1.83969834762775	0.000203121758673543	0.0104678930078753
"ENSG00000156709.13"	2.29958592756209	5.29616170902806	0.000203203519013702	0.0104678930078753
"ENSG00000131100.12"	-2.25094293055123	6.93384751763573	0.000203247420773591	0.0104678930078753
"ENSG00000165474.5"	7.27551786204663	2.02793450396509	0.000203941065088292	0.0104940167980029
"ENSG00000106780.8"	3.35714054032932	3.85725012336632	0.000206634265030733	0.0106228882934932
"ENSG00000100897.17"	3.2682791056212	3.28959646122813	0.000206850614982621	0.010624308092351
"ENSG00000172201.11"	-7.00050739105178	1.93934850665523	0.000209618900176803	0.0107566788948521
"ENSG00000106868.16"	-3.8909986214226	2.8565901727625	0.000211954847549006	0.010866643199523
"ENSG00000173281.4"	2.31199871897274	5.34764923658923	0.000212529371370934	0.0108861837148171
"ENSG00000111666.10"	3.81838603216979	3.22666572874359	0.000212881171240058	0.0108942907023787
"ENSG00000165156.14"	2.43966016785717	4.85033823988866	0.000214264931644977	0.0109551460464039
"ENSG00000198538.10"	-3.05300087036845	3.38175111875085	0.000215256366949433	0.0109958499679532
"ENSG00000171234.13"	4.26872286566902	10.5061918818204	0.000215667160582798	0.0110068463016205
"ENSG00000237440.8"	-6.89601900044278	1.85964184209756	0.000216168443958711	0.0110224367896447
"ENSG00000130234.10"	-3.78251229316426	2.75727345830003	0.000216635892102561	0.0110362753612032
"ENSG00000138829.11"	-4.86385090485871	2.42767255898925	0.000218458239538339	0.0111190503420721
"ENSG00000163050.16"	4.87780320347429	3.99720414223954	0.00022031717630882	0.0112035364100744
"ENSG00000152104.11"	-5.00201810475621	2.54441732280726	0.000221990679759047	0.0112784488589134
"ENSG00000197444.9"	7.62856019236293	2.34285477854793	0.00022225293735887	0.0112815911656834
"ENSG00000104765.15"	-2.27278526945141	7.77785068650038	0.000223219114301486	0.0113204266679041
"ENSG00000248329.5"	-3.33888688966787	3.43154846835437	0.000225153607408562	0.0114082556452297
"ENSG00000114638.7"	-5.9121157765827	3.30468408983828	0.000225712408372691	0.0114262847162985
"ENSG00000163959.9"	3.89993058104723	3.08978140372176	0.000226343294537332	0.0114479272950494
"ENSG00000108439.9"	5.26518871670817	2.06689554262057	0.000227264867526071	0.0114709337293283
"ENSG00000143621.16"	-2.35315963515824	6.33394428253485	0.000227395410262967	0.0114709337293283
"ENSG00000179912.20"	2.49285189872117	4.47703467506642	0.000227409483273771	0.0114709337293283
"ENSG00000127863.15"	-4.26860570345212	2.6985846403777	0.000228022432064745	0.0114902312929579
"ENSG00000185361.8"	4.01550353342638	2.47672466434948	0.000228200283970067	0.0114902312929579
"ENSG00000256232.1"	-5.15157539055836	2.67201905742367	0.000229034051521283	0.0115219069368075
"ENSG00000184368.15"	-7.38480462039878	2.24203316983976	0.000230544207515404	0.0115875223872006
"ENSG00000147955.16"	3.05091848629898	2.99170133716952	0.000231859501186354	0.011643235415061
"ENSG00000138621.11"	-3.36025579317707	3.04036517952034	0.000233274892169202	0.0117038712164714
"ENSG00000104880.17"	-4.79955574054832	2.36346798306843	0.000233797442283807	0.0117196432933948
"ENSG00000173486.12"	2.59960758213105	6.88417416185654	0.000236297863206611	0.0118344444959873
"ENSG00000152926.14"	-4.32635947763261	2.74773372905064	0.000238086475538437	0.011913423971098
"ENSG00000188559.13"	3.0747364028476	3.41435046199409	0.00024122137964861	0.0120595693823794
"ENSG00000223551.1"	-3.17907153900568	4.2241978884709	0.000245304504850243	0.0122528185372979
"ENSG00000005187.11"	3.83953223021831	4.1136000283912	0.000246805055478143	0.0123134473299162
"ENSG00000034533.11"	-3.46634709817477	3.1346440346032	0.000246955785541283	0.0123134473299162
"ENSG00000117707.15"	4.25268557564756	5.82526668859982	0.000247853078387252	0.0123472507448262
"ENSG00000124171.8"	-2.36005374257241	5.22115451609448	0.000248210213318883	0.0123541092293191
"ENSG00000166145.14"	-6.82624990026282	1.80945734406904	0.000248570471348773	0.0123611109042725
"ENSG00000106258.13"	3.34335878262149	7.18213119201282	0.000251074671918077	0.0124656724920847
"ENSG00000179091.4"	2.50970032425718	4.13019843985934	0.000251120539236918	0.0124656724920847
"ENSG00000068796.16"	-3.1249685368109	4.37205684266534	0.000251337435889297	0.0124656724920847
